"CID","FeatureHydrophobeCount3D","HBondAcceptorCount","HBondDonorCount","IsomericSMILES","MolecularWeight","drug_class"
"6473755","1.0","7","1","CC(=CC[C@@H]1[C@@](O1)(C)[C@@H]2[C@H]([C@H](CC[C@@]23CO3)OC(=O)/C=C/C=C/C=C/C=C/C(=O)O)OC)C","458.551","multi"
"6451164","0.0","6","2","CC1=CC(=CC(=C1NC2=NC(=NC=C2)NC3=CC=C(C=C3)C#N)C)/C=C/C#N","366.428","antiinfective"
"6450800","NA","7","1","CCCCN(CCCC)CC(C1=C2C3=C(C=C(C=C3)Cl)/C(=C/C4=CC=C(C=C4)Cl)/C2=CC(=C1)Cl)O.C[C@@H]1CC[C@H]2[C@H]([C@H](O[C@H]3[C@@]24[C@H]1CCC(O3)(OO4)C)OC)C","827.321","antiinfective"
"6450460","NA","14","3","C[C@H]1CCC2(CC3CC(O2)C/C=C(\[C@H](C(/C=C\C=C/4\COC5[C@@]4(C(C=C([C@H]5O)C)C(=O)O3)O)C)OC6C[C@@H]([C@H]([C@@H](O6)C)O[C@H]7C[C@@H]([C@H]([C@@H](O7)C)O)OC)OC)/C)OC1","818.998","antiinfective"
"6450354","NA","20","6","C[C@@H]1C/C=C/C=C/[C@@H]([C@@H](C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O1)O)OC)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C)O[C@H]3C[C@@]([C@H]([C@@H](O3)C)O)(C)O)N(C)C)O)CC=O)C)OC4CC[C@@H]([C@H](O4)C)N(C)C.C(CCC(=O)O)CC(=O)O","989.207","antiinfective"
"6450196","NA","21","14","CCC(C)CCCCC/C=C/CC(=O)NC(CC(=O)O)C(=O)N(C)C(CC(=O)O)C(=O)NC(CC(=O)O)C(=O)NCC(=O)NC(CC(=O)O)C(=O)NCC(=O)NC(C(C)N)C(=O)NC(C(C)C)C(=O)N1CCCC1C(=O)NC2C(NC(=O)C3CCCCN3C2=O)C","1290.437","antiinfective"
"6449787","NA","14","7","CCCCC1C/C=C\C=C/C=C\C=C/C(CC2C(C(CC(O2)(CC(CC3C(O3)/C=C\C(=O)O1)O)O)O)C(=O)O)O[C@H]4[C@H]([C@H]([C@@H]([C@H](O4)C)O)N)O","707.814","antiinfective"
"6445091","NA","12","3","C[C@H]1CC[C@]2(C[C@@H]3C[C@H](O2)C/C=C(/[C@H]([C@H](/C=C/C=C/4\CO[C@H]\5[C@@]4([C@@H](C=C(/C5=N\O)C)C(=O)O3)O)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O)OC)\C)O[C@@H]1C7CCCCC7","769.973","antiinfective"
"6443029","NA","7","2","CCC1C(CCC2(O1)CC3CC(O2)C/C=C(\CC(/C=C/C=C(\C4(CC(C(=CC4C(=O)O3)C)OC)O)/CO)C)/C)C","558.756","antiinfective"
"6443028","NA","10","3","CCCCC(C)C(=O)OC1C(C(OC2(C1O)CC3CC(O2)C/C=C(/CC(/C=C/C=C/4\COC5C4(C(C=C(C5O)C)C(=O)O3)O)C)\C)CC)C","686.883","antiinfective"
"6442491","3.0","10","2","CCCCC(C)C(=O)OC1[C@@H]([C@H](O[C@]2([C@@H]1O)C[C@@H]3C[C@H](O2)C/C=C(/C[C@H](/C=C/C=C/4\CO[C@H]5[C@@]4(C(C=C([C@H]5OC)C)C(=O)O3)O)C)\C)C)C","686.883","antiinfective"
"6442246","0.0","12","1","C1=CC(=CC=C1/C=C/C2=NN(C=N2)C[C@](CN3C=NC=N3)(C4=C(C=C(C=C4)F)F)O)OCC(C(F)F)(F)F","538.454","antiinfective"
"6442175","NA","18","6","CC[C@@H]1C(/C=C(/C=C/C(=O)[C@@H](C[C@@H]([C@@H](C([C@@H](CC(=O)O1)O)C)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C)O[C@H]3C[C@@]([C@H]([C@@H](O3)C)O)(C)O)N(C)C)O)CC=O)C)\C)COC4[C@@H]([C@@H]([C@@H]([C@H](O4)C)O)OC)OC.Cl","952.57","antiinfective"
"6441868","NA","14","3","C/C=C/CCCCCCC(CC1CCCCCCCCCCCC(CC(CCCCCCCCCCC/C=C/C(=O)O1)OS(=O)(=O)O)OS(=O)(=O)O)OS(=O)(=O)O","875.198","antiinfective"
"6441022","NA","8","2","CC1=C(C(=C(C2=C1COC2=O)O)C/C=C(\C)/CCC(=O)OCCN3CCOCC3)OC.Cl","469.959","multi"
"6440895","3.0","5","2","C[C@H](CCCC[C@@H]1[C@H](C(=O)O1)CO)C/C(=C/C(=C/C(=O)O)/C)/C","324.417","antiinfective"
"6440579","1.0","7","2","C[C@H]1CC[C@]2(C[C@@H]3C[C@H](O2)C/C=C(/C[C@H](/C=C/C=C/4\CO[C@H]5[C@@]4([C@@H](C=C([C@H]5O)C)C(=O)O3)O)C)\C)O[C@@H]1C(C)C","556.74","antiinfective"
"6440352","NA","9","3","CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC2=CC=C(C=C2)F)CC(=O)[C@H](C(C)C)NC(=O)C3=NOC(=C3)C","598.672","antiinfective"
"6440124","1.0","5","3","C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)/C=C/I)CO)O","380.138","antiinfective"
"6439641","1.0","5","1","CC(=O)/C=C\1/[C@@H]2N(C1=O)[C@H](C(S2)(C)C)C(=O)O","255.288","antiinfective"
"6439445","2.0","7","0","CC1([C@@H](N2[C@H](S1)/C(=C\C=C\C=O)/C2=O)C(=O)OCOC(=O)C(C)(C)C)C","381.443","antiinfective"
"6439182","1.0","3","2","CC/C=C/C/C=C/C/C=C/CCCCCCCC1=C(C(=CC=C1)O)C(=O)O","370.533","antiinfective"
"6438401","2.0","8","2","C[C@@H]1CNC(=O)[C@H](NC(=O)/C=C/C[C@H](OC(=O)[C@@H](OC1=O)CC(C)C)[C@H](C)[C@@H]2[C@H](O2)C3=CC=CC=C3)CC4=CC(=C(C=C4)OC)Cl","655.185","multi"
"6438394","NA","7","5","CCCCCCC(=O)CCCCCC/C=C/C[C@H]([C@@H]([C@@](CO)(C(=O)O)N)O)O","401.544","antiinfective"
"6438383","0.0","4","1","COC1=C(C=C(C=C1)/C(=C\F)/CN)OC","211.236","antiinfective"
"6438379","1.0","3","2","CCCCCCCCCCCC1=CC=C(N1)/C=C\2/C(=C/C(=C/3\C=CC=N3)/N2)OC","393.575","antiinfective"
"6438371","1.0","5","3","C1[C@@H]([C@H](OC1N2C=C(C(=O)NC2=O)/C=C\I)CO)O","380.138","antiinfective"
"6438355","NA","14","5","CC[C@H](C)C[C@H](C)/C=C/C(=O)O[C@@H]1[C@H]([C@]2(O[C@@H]([C@]([C@@]1(O2)C(=O)O)(C(=O)O)O)C(=O)O)CCC(=C)[C@H]([C@H](C)CC3=CC=CC=C3)OC(=O)C)O","690.739","multi"
"6438330","5.0","7","4","CCCC[C@@H](C)/C=C(\C)/C=C(\C)/C(=O)NC1=C[C@]([C@H]2[C@@H](C1=O)O2)(/C=C/C=C/C=C/C(=O)NC3=C(CCC3=O)O)O","550.652","antiinfective"
"6438151","NA","14","6","CC[C@H]1[C@H]([C@@H](C/C(=C/C=C/[C@@H]([C@H](OC(=O)/C(=C/C(=C/[C@H]([C@H]1O)C)/C)/OC)[C@@H](C)[C@H]([C@H](C)[C@]2(C[C@H]([C@@H]([C@H](O2)/C=C/C)C)O[C@H]3C[C@H]([C@@H]([C@H](O3)C)OC(=O)N)O)O)O)OC)/C)C)O","866.099","antiinfective"
"6437877","1.0","14","2","CC1=C(SC=N1)/C=C\C2=C(N3[C@@H]([C@@H](C3=O)NC(=O)/C(=N\OC)/C4=CSC(=N4)N)SC2)C(=O)OCOC(=O)C(C)(C)C","620.714","antiinfective"
"6437838","5.0","5","2","C/C=C(\C)/[C@@H]([C@H](C)/C=C(\C)/C=C/C/C(=C/CC1=C(C(=O)C(=C(N1)OC)OC)C)/C)O","415.574","antiinfective"
"6437380","2.0","2","1","CCCCN(CCCC)CC(C1=C2C3=C(C=C(C=C3)Cl)/C(=C/C4=CC=C(C=C4)Cl)/C2=CC(=C1)Cl)O","528.942","antiinfective"
"6437379","1.0","3","0","C/C(=C/C=C/C1=CC=CC=C1)/C(=C\OC)/C(=O)OC","258.317","antiinfective"
"6437370","NA","12","3","CC[C@@H]1/C=C(\C[C@@H](C[C@@H]([C@@H]2[C@H](C[C@H]([C@@](O2)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@@H]([C@H](CC1=O)O)C)/C(=C/[C@@H]4CC[C@H]([C@@H](C4)OC)O)/C)O)C)OC)OC)C)/C","792.02","antiinfective"
"6437368","2.0","5","2","CC1=C(C(CCC1)(C)C)CC/C(=C/CCC2=CC[C@@H](O[C@H]2O)C3=CC(=O)O[C@H]3O)/C","416.558","multi"
"6437358","3.0","10","1","C[C@@H]1/C=C/[C@@H]2[C@](O2)([C@H](C[C@H](OC(=O)[C@H]3[C@@H](O3)C[C@@H]4C[C@H]1OC(=O)C4)[C@H](C)[C@H](/C(=C/C=C/C(=C/C5=COC(=N5)C)/C)/C)OC)O)C","625.759","multi"
"6437357","3.0","7","1","C[C@H]([C@H](/C=C/C1=CSC(=N1)C2=CSC(=N2)C(C)/C=C/C=C/C(C)C)OC)/C(=C\C(=O)N)/OC","487.677","antiinfective"
"6437075","NA","13","5","CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CSC=C3)C(=O)O)C(=O)O)C.C1[C@@H]2N(C1=O)[C@H](/C(=C/CO)/O2)C(=O)O","583.583","antiinfective"
"6436800","1.0","5","2","C/C=C/1\CC2C(NC3=CC(=C(C=C3C(=O)N2C1)OC)O)OC","304.346","multi"
"6436628","NA","8","5","C/C=C/C1=C(N2[C@@H]([C@@H](C2=O)NC(=O)[C@@H](C3=CC=C(C=C3)O)N)SC1)C(=O)O.O","407.441","antiinfective"
"6436289","1.0","6","4","C[C@@H]\1C[C@@H](OC(=O)C[C@@H](NC(=O)[C@H](N(C(=O)[C@@H](NC(=O)[C@@H](C/C(=C1)/C)C)C)C)CC2=C(NC3=CC=CC=C32)Br)C4=CC=C(C=C4)O)C","709.682","multi"
"6436247","0.0","9","2","C[C@H]1C[C@@H]([C@@H]([C@H](/C=C(/[C@@H]([C@H](/C=C/C=C(/C(=O)NC2=CC(=O)C=C([C@@H]1OC)C2=O)\C)OC)OC(=O)N)\C)C)OC)OC","574.671","multi"
"6436243","0.0","2","0","CC1=CCC/C(=C/[C@@H]2[C@@H](CC1)C(=C)C(=O)O2)/C","232.323","multi"
"6436233","0.0","12","1","C1=CC(=CC=C1/C=C\C2=NN(C=N2)C[C@](CN3C=NC=N3)(C4=C(C=C(C=C4)F)F)O)OCC(C(F)F)(F)F","538.454","antiinfective"
"6436223","3.0","9","4","C[C@H]1C/C(=C/C=C/[C@@H]([C@H](OC(=O)/C(=C/C(=C/[C@H]([C@H]1O)C)/C)/OC)[C@@H](C)[C@H]([C@H](C)[C@]2(C[C@H]([C@@H]([C@H](O2)C(C)C)C)O)O)O)OC)/C","622.84","antiinfective"
"6436198","NA","17","9","CCC(C)CC/C=C/C=C(\C)/C(C/C=C/C=C/C(=O)O[C@H]1[C@@H]([C@H](O[C@]2([C@@H]1O)C3=C(C=C(C=C3CO2)O)O)CO)O[C@H]4[C@@H]([C@H]([C@H]([C@H](O4)COC(=O)/C=C/C=C/C=C/C(CC)O)O)O)O)O","901.012","antiinfective"
"6436187","0.0","4","2","C[C@H]1CCC/C=C/C2C[C@@H](C[C@H]2[C@@H](/C=C/C(=O)O1)O)O","280.364","antiinfective"
"6436173","NA","12","5","C[C@H]1/C=C/C=C(\C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)O[C@@](C4=O)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)/C","785.891","multi"
"6436134","0.0","9","0","C[C@H]1[C@@H]2C[C@H](CC1=O)[C@](OO2)(C)/C=C\C3=C(C=C(C=C3)C(F)(F)F)C(F)(F)F","408.34","antiinfective"
"6436128","NA","15","4","CC[C@@H]1[C@H](/C=C(/C=C/C(=O)[C@@H](C[C@@H]([C@@H]([C@H](C(CC(=O)O1)O)C)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C)O)N(C)C)O)CCN3CC(CC(C3)C)C)C)\C)CO[C@H]4[C@@H]([C@@H]([C@@H]([C@H](O4)C)O)OC)OC","869.147","antiinfective"
"6436022","1.0","7","1","CC(=CCC1C(O1)(C)[C@H]2[C@@H]([C@@H](CC[C@]23CO3)OC(=O)/C=C/C=C/C=C/C=C/C(=O)O)OC)C","458.551","multi"
"6436009","2.0","9","2","C[C@@H]\1C/C(=C/C[C@@H]2C[C@@H](C[C@@]3(O2)C/C(=N/OC)/[C@@H](C(O3)/C(=C/C(C)C)/C)C)OC(=O)[C@@H]4C=C([C@H]([C@@H]5[C@]4(/C(=C/C=C1)/CO5)O)O)C)/C","639.83","antiinfective"
"6435893","NA","12","5","CCC1C(=O)N(CC(=O)N(C(C(=O)NC(C(=O)N(C(C(=O)NC(C(=O)NC(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N1)[C@@H]([C@H](C)C/C=C/C)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C","1202.635","multi"
"6435890","NA","28","6","CCC(C)[C@@H]1[C@H](C=C[C@@]2(O1)C[C@@H]3C[C@H](O2)C/C=C(/[C@H]([C@H](/C=C/C=C/4\CO[C@H]5[C@@]4([C@@H](C=C([C@H]5O)C)C(=O)O3)O)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O[C@H]7C[C@@H]([C@H]([C@@H](O7)C)O)OC)OC)\C)C.C[C@H]1/C=C/C=C/2\CO[C@H]3[C@@]2([C@@H](C=C([C@H]3O)C)C(=O)O[C@H]4C[C@@H](C/C=C(/[C@H]1O[C@H]5C[C@@H]([C@H]([C@@H](O5)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O)OC)OC)\C)O[C@]7(C4)C=C[C@@H]([C@H](O7)C(C)C)C)O","1732.153","antiinfective"
"6435782","1.0","11","2","CCN(CC)CCS(=O)(=O)[C@@H]1CCN2C1C(=O)O[C@@H]([C@@H](/C=C/C(=O)NC/C=C/C(=C/[C@H](CC(=O)CC3=NC(=CO3)C2=O)O)/C)C)C(C)C","690.853","antiinfective"
"6435507","4.0","7","1","C/C=C(/C)\C=C\C=C\C(C(C)C(C(C)CCC1=C(C(=O)C2=C(O1)C(=C(C=C2OC)OC)O)C)OC)OC","514.659","antiinfective"
"6435110","NA","28","6","CCC(C)[C@@H]1[C@H](CC[C@@]2(O1)CC3C[C@H](O2)C/C=C(/[C@H]([C@H](/C=C/C=C/4\CO[C@H]5[C@@]4([C@@H](C=C([C@H]5O)C)C(=O)O3)O)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)OC7C[C@@H]([C@H]([C@@H](O7)C)O)OC)OC)\C)C.C[C@H]1CC[C@]2(CC3C[C@H](O2)C/C=C(/[C@H]([C@H](/C=C/C=C/4\CO[C@H]5[C@@]4([C@@H](C=C([C@H]5O)C)C(=O)O3)O)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)OC7C[C@@H]([C@H]([C@@H](O7)C)O)OC)OC)\C)O[C@@H]1C(C)C","1736.185","antiinfective"
"6434889","NA","14","3","CC[C@H](C)[C@@H]1[C@H](C=C[C@@]2(O1)C[C@@H]3C[C@H](O2)C/C=C(/[C@H]([C@H](/C=C/C=C/4\CO[C@H]5[C@@]4([C@@H](C=C([C@H]5O)C)C(=O)O3)O)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O[C@H]7C[C@@H]([C@H]([C@@H](O7)C)O)OC)OC)\C)C","873.09","antiinfective"
"6434500","NA","10","3","CCN(CC)CCSCC(=O)O[C@@H]1C[C@@]([C@H]([C@@H](C23CC[C@H](C1([C@H]2C(=O)CC3)C)C)C)O)(C)C=C.C(=C/C(=O)O)\C(=O)O","609.819","antiinfective"
"6434242","4.0","5","2","CC1=C(C(=C(C(=C1Cl)O)C/C=C(\C)/CC/C=C(\C)/[C@@H]2CC(=O)C(O2)(C)C)O)C=O","420.93","antiinfective"
"6434144","NA","8","4","CN1CCCN=C1/C=C/C2=CC=CS2.[C@@H]([C@H](C(=O)O)O)(C(=O)O)O","356.393","antiinfective"
"6433951","NA","8","4","CC1=C(SC=C1)/C=C/C2=NCCCN2C.[C@@H]([C@H](C(=O)O)O)(C(=O)O)O","370.42","antiinfective"
"6433573","0.0","6","2","C1=CC=C(C(=C1)/C=N/NC(=O)C2=CC=NC=C2)OCC(=O)O","299.286","antiinfective"
"6433556","NA","7","3","C[C@@H](C/C=C/CC/C=C/C=C\C[C@H](/C(=C\C=C(/C)\C(=O)O)/C)OC)/C=C/C(=C\C(=O)O)/CC(=O)O","486.605","antiinfective"
"6433554","NA","35","18","C[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)NC(=O)C)O[C@@H]3[C@H]([C@]([C@H](O[C@@H]3OP(=O)(O)OC[C@H](C(=O)OCC/C=C(\C)/CC/C=C/C(C)(C)CCC(=C)C/C=C(\C)/CCC=C(C)C)O)C(=O)O)(C)O)OC(=O)N)CO[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)NC(=O)C)O)O[C@H]5[C@@H]([C@H]([C@H]([C@H](O5)C(=O)NC6=C(CCC6=O)O)O)O)O","1597.609","antiinfective"
"6433553","NA","11","9","CCCCCC(C1C(CC(CC(CC(CC(CC(CC(/C(=C/C=C/C=C/C=C/C=C/C(C(OC1=O)C)O)/C)O)O)O)O)O)O)O)O","654.838","antiinfective"
"6433427","1.0","7","0","CSCC1CN(C(=O)O1)/N=C/C2=CC=C(O2)[N+](=O)[O-]","285.274","antiinfective"
"6433272","NA","18","12","C[C@H]1/C=C/C=C/CC/C=C/C=C/C=C/C=C/C(CC2C(C(C[C@](O2)(CC(C(CCC(CC(CC(CC(=O)O[C@H]([C@@H]([C@@H]1O)C)C)O)O)O)O)O)O)O)C(=O)O)O[C@@H]3[C@H]([C@H]([C@@H]([C@H](O3)C)O)N)O","926.107","antiinfective"
"6433197","NA","4","0","CCN\1C2=CC=CC=C2S/C1=C/C=C/C=C/C3=[N+](C4=CC=CC=C4S3)CC.[I-]","518.475","antiinfective"
"6433194","2.0","11","9","CCCCC[C@H]([C@@H]1[C@H](C[C@H](C[C@H](C[C@H](C[C@H](C[C@H](C[C@@H](/C(=C/C=C/C=C/C=C/C=C/[C@@H]([C@H](OC1=O)C)O)/C)O)O)O)O)O)O)O)O","654.838","antiinfective"
"6427057","NA","14","3","CCC(C)C1C(CC[C@@]2(O1)C[C@@H]3CC(O2)C/C=C(/C(C(/C=C/C=C/4\COC5C4([C@@H](C=C([C@H]5O)C)C(=O)O3)O)C)O[C@H]6C[C@@H](C([C@@H](O6)C)O[C@H]7C[C@@H](C([C@@H](O7)C)O)OC)OC)\C)C","875.106","antiinfective"
"6426925","NA","14","3","C[C@H]1C([C@H](C[C@@H](O1)OC2[C@@H](O[C@H](C[C@@H]2OC)OC\3C(/C=C/C=C/4\COC5C4([C@@H](C=C([C@H]5O)C)C(=O)OC6CC(C/C=C3\C)O[C@]7(C6)C=CC(C(O7)C8CCCCC8)C)O)C)C)OC)O","899.128","multi"
"6426773","NA","8","3","CC[C@H]([C@@H]1[C@H](C[C@@](O1)(CC)[C@H]2CC[C@@]([C@@H](O2)C)(CC)O)C)C(=O)[C@@H](C)[C@H]([C@H](C)CCC3=C(C(=C(C=C3)C)O)C(=O)[O-])O.[Na+]","612.78","antiinfective"
"6426742","1.0","7","1","CC1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)[O-]","469.313","antiinfective"
"6426741","1.0","7","1","CC1=C(C(=NO1)C2=CC=CC=C2Cl)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)[O-]","434.871","antiinfective"
"6426740","1.0","7","1","CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)[O-]","400.429","antiinfective"
"6426739","1.0","6","1","CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)COC3=CC=CC=C3)C(=O)[O-])C","349.381","antiinfective"
"6426643","NA","14","6","CC[C@@H]1C([C@@H]([C@H](C(=O)[C@@H](CC([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)O)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)O)(C)O","719.91","multi"
"6426612","NA","15","4","CC[C@@H]1[C@H](/C=C(/C=C/C(=O)[C@@H](C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O1)O)C)O[C@H]2C(C([C@@H](C(O2)C)O)N(C)C)O)CCN3CC(CC(C3)C)C)C)\C)CO[C@H]4[C@H](C([C@@H](C(O4)C)O)OC)OC","869.147","antiinfective"
"6420050","NA","7","3","CC1(O[C@H]2[C@H]([C@H](OC2O1)C(CO)O)OCCCN(C)C)C.Cl","341.829","multi"
"6420045","3.0","9","3","CCCCCC[C@@H]1[C@H]([C@@H](OC(=O)C([C@H](OC1=O)C)NC(=O)C2=C(C(=CC=C2)NC=O)O)C)OC(=O)CC(C)C","548.633","antiinfective"
"6420034","NA","44","26","CC1(COC(C(C1NC)O)OC2C(CC(C(C2O)OC3C(CC=C(O3)CN)N)N)N)O.CC1(COC(C(C1NC)O)OC2C(CC(C(C2O)OC3C(CC=C(O3)CN)N)N)N)O.OS(=O)(=O)O.OS(=O)(=O)O.OS(=O)(=O)O.OS(=O)(=O)O.OS(=O)(=O)O","1385.426","antiinfective"
"6420032","NA","18","12","C[C@H]1/C=C/C=C/CC/C=C/C=C/C=C/C=C/C(CC2C(C(C[C@](O2)(CC(C(CCC(CC(CC(CC(=O)O[C@H]([C@@H]([C@@H]1O)C)C)O)O)O)O)O)O)O)C(=O)O)OC3C(C(C(C(O3)C)O)N)O","926.107","antiinfective"
"6420023","NA","26","20","C[C@H]1[C@H]([C@@](C[C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=C4C=C5C=C3OC6=C(C=C(C=C6)[C@H]([C@H](C(=O)N[C@H](C(=O)N[C@H]5C(=O)N[C@@H]7C8=CC(=C(C=C8)O)C9=C(C=C(C=C9[C@H](NC(=O)[C@H]([C@@H](C1=CC(=C(O4)C=C1)Cl)O)NC7=O)C(=O)O)O)O)CC(=O)N)NC(=O)[C@@H](CC(C)C)NC)O)Cl)CO)O)O)(C)N)O.Cl","1485.723","antiinfective"
"6419988","NA","10","6","CN(C)C1=NC=NC2=C1N=CN2[C@H]3C([C@H]([C@H](O3)CO)NC(=O)C(CC4=CC=C(C=C4)OC)N)O.Cl.Cl","544.434","multi"
"6419972","NA","16","3","C[C@@H]1C/C=C/C=C/[C@@H]([C@@H](C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O1)OC(=O)C)OC)OC2C(C(C(C(O2)C)OC3CC(C(C(O3)C)OC(=O)CC(C)C)(C)O)N(C)C)O)CC=O)C)O","828.006","antiinfective"
"6419971","NA","14","3","CC[C@H](C)[C@@H]1[C@H](CC[C@@]2(O1)C[C@@H]3C[C@H](O2)C/C=C(/C([C@H](/C=C/C=C/4\CO[C@H]5[C@@]4([C@@H](C=C([C@H]5O)C)C(=O)O3)O)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O[C@H]7C[C@@H]([C@H]([C@@H](O7)C)O)OC)OC)\C)C","875.106","antiinfective"
"6419968","NA","31","19","C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)N)O[C@H]3C([C@H]([C@H](O3)CO)OC4C(C(C(C(O4)CN)O)O)N)O)O)N.OS(=O)(=O)O.OS(=O)(=O)O.OS(=O)(=O)O","908.866","antiinfective"
"6419966","NA","17","6","C[C@H]1C[C@]2(CO2)C(=O)[C@@H]([C@H]([C@H]([C@H](OC(=O)[C@@H]([C@H]([C@@H]([C@H]1OC3C(C(CC(O3)C)N(C)C)O)C)OC4CC(C(C(O4)C)O)OC)C)C)C)O)C.OP(=O)(O)O","785.862","antiinfective"
"6419965","NA","8","4","CC1=C(SC=C1)/C=C/C2=NCCCN2C.C(C(C(=O)O)O)(C(=O)O)O","370.42","antiinfective"
"6419964","1.0","3","1","C=C[C@@H]1CN2CCC1C[C@@H]2[C@H](C3=CC=NC4=CC=CC=C34)O","294.398","antiinfective"
"6419957","NA","42","30","C[C@H]1[C@@]([C@H]([C@@H](O1)O[C@H]2[C@@H]([C@H]([C@@H]([C@H]([C@@H]2O)O)N=C(N)N)O)N=C(N)N)O[C@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)NC)(C=O)O.C[C@H]1[C@@]([C@H]([C@@H](O1)O[C@H]2[C@@H]([C@H]([C@@H]([C@H]([C@@H]2O)O)N=C(N)N)O)N=C(N)N)O[C@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)NC)(C=O)O.OS(=O)(=O)O.OS(=O)(=O)O.OS(=O)(=O)O","1457.376","antiinfective"
"6419954","NA","6","2","CC(=O)[N-]S(=O)(=O)C1=CC=C(C=C1)N.O.[Na+]","254.236","antiinfective"
"6419944","NA","8","6","CCC[C@@H]1C[C@H](N(C1)C)C(=O)N[C@@H]([C@@H]2[C@H]([C@@H]([C@H]([C@H](O2)SC)O)O)O)[C@@H](C)O.Cl","442.996","antiinfective"
"6419912","NA","42","32","C[C@H]1[C@@]([C@H]([C@@H](O1)O[C@H]2[C@@H]([C@H]([C@@H]([C@H]([C@@H]2O)O)N=C(N)N)O)N=C(N)N)O[C@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)NC)(CO)O.C[C@H]1[C@@]([C@H]([C@@H](O1)O[C@H]2[C@@H]([C@H]([C@@H]([C@H]([C@@H]2O)O)N=C(N)N)O)N=C(N)N)O[C@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)NC)(CO)O.OS(=O)(=O)O.OS(=O)(=O)O.OS(=O)(=O)O","1461.408","antiinfective"
"6419898","NA","16","4","C[C@@H]1C/C=C/C=C/[C@@H]([C@@H](C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O1)O)OC)OC2C(C(C(C(O2)C)OC3CC(C(C(O3)C)O)(C)O)N(C)C)O)CC=O)C)OC4CCC(C(O4)C)N(C)C","843.065","antiinfective"
"6419884","NA","7","5","CCC[C@@H]1C[C@H](N(C1)C)C(=O)N[C@@H](C2[C@@H]([C@@H]([C@H]([C@H](O2)SC)O)O)O)[C@H](C)Cl.Cl","461.439","antiinfective"
"6419880","NA","24","16","C1C([C@H]([C@H](C(C1N)OC2[C@H]([C@H](C(C(O2)CN)O)O)N)OC3[C@H]([C@@H]([C@H](O3)CO)O)O)O)NC(=O)C(CCN)O.OS(=O)(=O)O.OS(=O)(=O)O","751.726","antiinfective"
"6410758","0.0","10","5","C1C(=C(N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=C(C=C3)O)N)C(=O)O)CSC4=NNN=C4","462.499","antiinfective"
"6399253","1.0","10","4","C=CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)/C(=N/O)/C3=CSC(=N3)N)SC1)C(=O)O","395.408","antiinfective"
