"CID","HBondAcceptorCount","HBondDonorCount","IsomericSMILES","MolecularWeight","XLogP","drug_class","desalted_SMILES"
"54705095","11","9","CCO.C[C@@H]1[C@H]2[C@@H]([C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O.O.Cl","544.982","NA","antiinfective","CCO.C[C@H]1c2cccc(O)c2C(O)=C2C(=O)[C@]3(O)C(O)=C(C(N)=O)C(=O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21"
"54686183","20","16","CCO.C[C@@H]1[C@H]2[C@@H]([C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O.C[C@@H]1[C@H]2[C@@H]([C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O.O.Cl.Cl","1025.88","NA","antiinfective","CCO.C[C@H]1c2cccc(O)c2C(O)=C2C(=O)[C@]3(O)C(O)=C(C(N)=O)C(=O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.C[C@H]1c2cccc(O)c2C(O)=C2C(=O)[C@]3(O)C(O)=C(C(N)=O)C(=O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21"
"54729367","20","16","CCO.C[C@@H]1[C@H]2[C@@H]([C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)[NH+](C)C)O.C[C@@H]1[C@H]2[C@@H]([C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)[NH+](C)C)O.O.[Cl-].[Cl-]","1025.88","NA","antiinfective","CCO.C[C@H]1c2cccc(O)c2C(O)=C2C(=O)[C@]3(O)C(O)=C(C(N)=O)C(=O)[C@@H]([NH+](C)C)[C@@H]3[C@@H](O)[C@@H]21.C[C@H]1c2cccc(O)c2C(O)=C2C(=O)[C@]3(O)C(O)=C(C(N)=O)C(=O)[C@@H]([NH+](C)C)[C@@H]3[C@@H](O)[C@@H]21"
"76960424","14","0","CCC1=C(C2=CC3=NC(=CC4=C(C(=C([N-]4)C5=C/C(=C(/OCC)\[O-])/[C@@]6(C5=NC(=CC1=N2)[C@H]6C)CC)C)CC)C(=C3CC)C)C.CCC1=C(C2=CC3=NC(=CC4=C(C(=C([N-]4)C5=C/C(=C(/OCC)\[O-])/[C@]6(C5=NC(=CC1=N2)[C@@H]6C)CC)C)CC)C(=C3CC)C)C.[Cl-].[Cl-].[Sn+4].[Sn+4]","1457.858","NA","dermatologic","CCO/C([O-])=C1/C=C2C3=NC(=CC4=NC(=CC5=NC(=Cc6[n-]c2c(C)c6CC)C(C)=C5CC)C(C)=C4CC)[C@@H](C)[C@@]31CC.CCO/C([O-])=C1/C=C2C3=NC(=CC4=NC(=CC5=NC(=Cc6[n-]c2c(C)c6CC)C(C)=C5CC)C(C)=C4CC)[C@H](C)[C@]31CC.[Sn+4].[Sn+4]"
"5353788","7","0","CCO/C(=N/C1=C[N+](=NO1)N2CCOCC2)/[O-]","242.235","2.2","cardio","CCO/C([O-])=N/c1c[n+](N2CCOCC2)no1"
"5479787","5","0","CCO/N=C(\C1CCN(CC1)C2(CCN(CC2)C(=O)C3=C(C=C[N+](=C3C)[O-])C)C)/C4=CC=C(C=C4)Br","557.533","4.3","antiinfective","CCO/N=C(/c1ccc(Br)cc1)C1CCN(C2(C)CCN(C(=O)c3c(C)cc[n+]([O-])c3C)CC2)CC1"
"9574343","5","0","CCO/N=C(/C1CCN(CC1)C2(CCN(CC2)C(=O)C3=C(C=C[N+](=C3C)[O-])C)C)\C4=CC=C(C=C4)Br","557.533","4.3","antiinfective","CCO/N=C(\c1ccc(Br)cc1)C1CCN(C2(C)CCN(C(=O)c3c(C)cc[n+]([O-])c3C)CC2)CC1"
"5282375","3","0","CCOC(=O)/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C(=C(C=C1C)OC)C)C","354.49","6.8","dermatologic","CCOC(=O)/C=C(C)/C=C/C=C(C)/C=C/c1c(C)cc(OC)c(C)c1C"
"5358902","4","1","CCOC(=O)/C=C/C(=O)O","144.126","0.2","dermatologic","CCOC(=O)/C=C/C(=O)O"
"5878225","4","0","CCOC(=O)/C=C/C(=O)[O-]","143.118","0.9","dermatologic","CCOC(=O)/C=C/C(=O)[O-]"
"9840293","8","0","CCOC(=O)/C=C/C(=O)[O-].CCOC(=O)/C=C/C(=O)[O-].[Ca+2]","326.314","NA","dermatologic","CCOC(=O)/C=C/C(=O)[O-].CCOC(=O)/C=C/C(=O)[O-]"
"6440352","9","3","CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC2=CC=C(C=C2)F)CC(=O)[C@H](C(C)C)NC(=O)C3=NOC(=C3)C","598.672","3.1","antiinfective","CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H](CC(=O)[C@@H](NC(=O)c1cc(C)on1)C(C)C)Cc1ccc(F)cc1"
"5384145","5","0","CCOC(=O)/C=C/1\N(C(=O)C(S1)N2CCCCC2)C","284.374","1.6","cardio","CCOC(=O)/C=C1/SC(N2CCCCC2)C(=O)N1C"
"5743585","5","0","CCOC(=O)/C=C\1/N(C(=O)C(S1)N2CCCCC2)C","284.374","1.6","cardio","CCOC(=O)/C=C1\SC(N2CCCCC2)C(=O)N1C"
"2796","3","0","CCOC(=O)C(C)(C)OC1=CC=C(C=C1)Cl","242.699","3.3","lipidregulating","CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1"
"51348","3","0","CCC(C)(C(=O)OCC)OC1=CC=C(C=C1)CC2=CC=C(C=C2)Cl","346.851","5.8","lipidregulating","CCOC(=O)C(C)(CC)Oc1ccc(Cc2ccc(Cl)cc2)cc1"
"3085082","5","3","CCOC(=O)C(C)(CC1=CC(=C(C(=C1)I)OC2=CC(=C(C(=C2)I)O)I)I)N.Cl","855.413","NA","lipidregulating","CCOC(=O)C(C)(N)Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1"
"4474936","8","2","CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CC3=CC(=C(C=C3CC2C(=O)O)OC)OC","498.576","1.2","cardio","CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1Cc2cc(OC)c(OC)cc2CC1C(=O)O"
"6372334","6","3","CCOC(=O)C(/C=C(\C)/CP(=O)(O)O)N","237.192","-3.4","cns","CCOC(=O)C(N)/C=C(\C)CP(=O)(O)O"
"54685524","8","2","CCOC(=O)C(C1=C(C2=CC=CC=C2OC1=O)O)C3=C(C4=CC=CC=C4OC3=O)O","408.362","2.5","hematologic","CCOC(=O)C(c1c(O)c2ccccc2oc1=O)c1c(O)c2ccccc2oc1=O"
"3080846","3","1","CCOC(=O)C(C1CCCCN1)C2=CC=CC=C2","247.338","0.6","cns","CCOC(=O)C(c1ccccc1)C1CCCCN1"
"32329","3","0","CCOC(=O)C1(CCC=CC1N(C)C)C2=CC=CC=C2","273.376","3.1","cns","CCOC(=O)C1(c2ccccc2)CCC=CC1N(C)C"
"5750","3","1","CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2.Cl","283.796","NA","cns","CCOC(=O)C1(c2ccccc2)CCN(C)CC1"
"64662","12","4","CCOC(=O)C1(CCN(CC1)CCC(C#N)(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4.CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3.OS(=O)(=O)O.Cl","876.503","NA","gastrointestinal","CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1.CN1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2"
"23724775","12","4","CCOC(=O)C1(CCN(CC1)CCC(C#N)(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4.CN1[C@@H]2CC[C@H]1CC(C2)OC(=O)C(CO)C3=CC=CC=C3.OS(=O)(=O)O.Cl","876.503","NA","gastrointestinal","CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1.CN1[C@H]2CC[C@@H]1CC(OC(=O)C(CO)c1ccccc1)C2"
"19260","4","2","CCOC(=O)C1(CCN(CC1)CCC(C2=CC=CC=C2)O)C3=CC=CC=C3.Cl","403.947","NA","cns","CCOC(=O)C1(c2ccccc2)CCN(CCC(O)c2ccccc2)CC1"
"61122","5","1","CCOC(=O)C1(CCN(CC1)CCOCCO)C2=CC=CC=C2","321.417","1.6","respiratorysystem","CCOC(=O)C1(c2ccccc2)CCN(CCOCCO)CC1"
"2987927","4","3","CCOC(=O)C1=C(NC(=S)NC1C2=CC(=CC=C2)O)C","292.353","1.6","antineoplastic","CCOC(=O)C1=C(C)NC(=S)NC1c1cccc(O)c1"
"794323","4","3","CCOC(=O)C1=C(NC(=S)N[C@H]1C2=CC(=CC=C2)O)C","292.353","1.6","antineoplastic","CCOC(=O)C1=C(C)NC(=S)N[C@H]1c1cccc(O)c1"
"3333","5","1","CCOC(=O)C1=C(NC(=C(C1C2=C(C(=CC=C2)Cl)Cl)C(=O)OC)C)C","384.253","3.9","cardio","CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl"
"4507","7","1","CCOC(=O)C1=C(NC(=C(C1C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC)C)C","360.366","2.9","cardio","CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1"
"56108","7","1","CCOC(=O)C1=C(NC(=C(C1C2=C3C(=CC=C2)OCO3)C(=O)OC)C)C","359.378","2.7","cardio","CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc2c1OCO2"
"51701","8","1","CCOC(=O)C1=C(NC(=C(C1C2=CC=CC3=NON=C32)C(=O)OCC)C)C","371.393","4.2","cardio","CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1cccc2nonc12"
"5311217","7","1","CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2/C=C/C(=O)OC(C)(C)C)C(=O)OCC)C)C","455.551","4.5","cardio","CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccc1/C=C/C(=O)OC(C)(C)C"
"123861","8","1","CCOC(=O)C1=C(NC2=C(C1C3=CC=CC=C3OC(F)F)C(=O)OC2)C","365.333","3.0","cardio","CCOC(=O)C1=C(C)NC2=C(C(=O)OC2)C1c1ccccc1OC(F)F"
"6435922","11","4","CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN.C(=C\C(=O)O)\C(=O)O","524.951","NA","cardio","CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl"
"60496","10","3","CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN.C1=CC=C(C=C1)S(=O)(=O)O","567.05","NA","cardio","CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl.O=S(=O)(O)c1ccccc1"
"6918321","5","0","CCC1=C(C2=CC3=C(C(=C4N3[Sn](N5C(=CC1=N2)[C@@H]([C@@]6(C5=C(C=C6C(=O)OCC)C7=NC(=C4)C(=C7C)CC)CC)C)(Cl)Cl)C)CC)C","764.379","NA","dermatologic","CCOC(=O)C1=CC2=C3N4C(=CC5=NC(=Cc6c(CC)c(C)c(n6[Sn]4(Cl)Cl)C=C4N=C2C(C)=C4CC)C(C)=C5CC)[C@H](C)[C@@]13CC"
"71306999","5","0","CCC1=C(C2=CC3=C(C(=C4N3[Sn](N5C(=CC1=N2)[C@@H]([C@]6(C5=C(C=C6C(=O)OCC)C7=NC(=C4)C(=C7C)CC)CC)C)(Cl)Cl)C)CC)C","764.379","NA","dermatologic","CCOC(=O)C1=CC2=C3N4C(=CC5=NC(=Cc6c(CC)c(C)c(n6[Sn]4(Cl)Cl)C=C4N=C2C(C)=C4CC)C(C)=C5CC)[C@H](C)[C@]13CC"
"9875447","5","0","CCC1=C(C2=CC3=C(C(=C4N3[Sn](N5C(=CC6=NC7=C4C=C(C7(C6C)CC)C(=O)OCC)C(=C(C5=CC1=N2)C)CC)(Cl)Cl)C)CC)C","764.379","NA","dermatologic","CCOC(=O)C1=CC2=C3N=C(C=c4c(CC)c(C)c5n4[Sn](Cl)(Cl)n4c(c(CC)c(C)c42)C=C2N=C(C=5)C(CC)=C2C)C(C)C13CC"
"78000","9","5","CCC(CC)O[C@@H]1C=C(C[C@@H]([C@H]1NC(=O)C)N)C(=O)OCC.OP(=O)(O)O","410.404","NA","antiinfective","CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1"
"3299","5","1","CCOC(=O)C1C(=O)NC2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3F","360.769","2.9","cns","CCOC(=O)C1N=C(c2ccccc2F)c2cc(Cl)ccc2NC1=O"
"3189","5","2","CCOC(=O)C1C(O1)C(=O)NC(CC(C)C)C(=O)NCCC(C)C","342.436","2.3","hematologic","CCOC(=O)C1OC1C(=O)NC(CC(C)C)C(=O)NCCC(C)C"
"6304","5","0","CCOC(=O)C=C1N(C(=O)C(S1)N2CCCCC2)C","284.374","1.6","cardio","CCOC(=O)C=C1SC(N2CCCCC2)C(=O)N1C"
"3623880","4","0","CCOC(=O)C=CC(=O)[O-]","143.118","0.9","dermatologic","CCOC(=O)C=CC(=O)[O-]"
"12631225","5","2","CCOC(=O)CCC(C(=O)OCC)N.Cl","239.696","NA","cns","CCOC(=O)CCC(N)C(=O)OCC"
"73961","5","1","CCOC(=O)CC[C@@H](C(=O)OCC)N","203.238","0.2","cns","CCOC(=O)CC[C@H](N)C(=O)OCC"
"180496","4","1","CCOC(=O)CNC(=O)[C@@H]1CCCN1C(=O)CC2=CC=CC=C2","318.373","1.5","cns","CCOC(=O)CNC(=O)[C@@H]1CCCN1C(=O)Cc1ccccc1"
"18670936","7","4","CCOC(=O)CNC(C1CCCCC1)C(=O)N2CCC2C(=O)NCC3=CC=C(C=C3)/C(=N/O)/N","473.574","2.2","hematologic","CCOC(=O)CNC(C(=O)N1CCC1C(=O)NCc1ccc(/C(N)=N/O)cc1)C1CCCCC1"
"73101855","7","4","CCOC(=O)CNC(C1CCCCC1)C(=O)N2CCC2C(=O)NCC3=CC=C(C=C3)C(=NO)N","473.574","2.2","hematologic","CCOC(=O)CNC(C(=O)N1CCC1C(=O)NCc1ccc(C(N)=NO)cc1)C1CCCCC1"
"126968951","7","4","CCOC(=O)CNC(C1CCCCC1)C(=O)N2CC[C@@H]2C(=O)NCC3=CC=C(C=C3)C(=NO)N","473.574","2.2","hematologic","CCOC(=O)CNC(C(=O)N1CC[C@@H]1C(=O)NCc1ccc(C(N)=NO)cc1)C1CCCCC1"
"71433741","7","4","CCOC(=O)CNC(C1CCCCC1)C(=O)N2CC[C@H]2C(=O)NCC3=CC=C(C=C3)C(=NO)N","473.574","2.2","hematologic","CCOC(=O)CNC(C(=O)N1CC[C@H]1C(=O)NCc1ccc(C(N)=NO)cc1)C1CCCCC1"
"9574101","7","4","CCOC(=O)CN[C@H](C1CCCCC1)C(=O)N2CC[C@H]2C(=O)NCC3=CC=C(C=C3)/C(=N/O)/N","473.574","2.2","hematologic","CCOC(=O)CN[C@@H](C(=O)N1CC[C@H]1C(=O)NCc1ccc(/C(N)=N/O)cc1)C1CCCCC1"
"5478933","7","4","CCOC(=O)CN[C@H](C1CCCCC1)C(=O)N2CC[C@H]2C(=O)NCC3=CC=C(C=C3)/C(=N\O)/N","473.574","2.2","hematologic","CCOC(=O)CN[C@@H](C(=O)N1CC[C@H]1C(=O)NCc1ccc(/C(N)=N\O)cc1)C1CCCCC1"
"656635","7","4","CCOC(=O)CN[C@H](C1CCCCC1)C(=O)N2CC[C@H]2C(=O)NCC3=CC=C(C=C3)C(=NO)N","473.574","2.2","hematologic","CCOC(=O)CN[C@@H](C(=O)N1CC[C@H]1C(=O)NCc1ccc(C(N)=NO)cc1)C1CCCCC1"
"93971978","7","4","CCOC(=O)CN[C@@H](C1CCCCC1)C(=O)N2CC[C@@H]2C(=O)NCC3=CC=C(C=C3)/C(=N\O)/N","473.574","2.2","hematologic","CCOC(=O)CN[C@H](C(=O)N1CC[C@@H]1C(=O)NCc1ccc(/C(N)=N\O)cc1)C1CCCCC1"
"73175968","7","3","CCOC(=O)COC1CCN(CC1)C(=O)C(C)NC(=O)C2=CC=C(C=C2)C(=NO)N","420.466","1.0","hematologic","CCOC(=O)COC1CCN(C(=O)C(C)NC(=O)c2ccc(C(N)=NO)cc2)CC1"
"9577986","7","3","CCOC(=O)COC1CCN(CC1)C(=O)[C@H](C)NC(=O)C2=CC=C(C=C2)/C(=N/O)/N","420.466","1.0","hematologic","CCOC(=O)COC1CCN(C(=O)[C@H](C)NC(=O)c2ccc(/C(N)=N/O)cc2)CC1"
"5491394","7","3","CCOC(=O)COC1CCN(CC1)C(=O)[C@H](C)NC(=O)C2=CC=C(C=C2)/C(=N\O)/N","420.466","1.0","hematologic","CCOC(=O)COC1CCN(C(=O)[C@H](C)NC(=O)c2ccc(/C(N)=N\O)cc2)CC1"
"92403971","7","3","CCOC(=O)COC1CCN(CC1)C(=O)[C@H](C)NC(=O)C2=CC=C(C=C2)C(=NO)N","420.466","1.0","hematologic","CCOC(=O)COC1CCN(C(=O)[C@H](C)NC(=O)c2ccc(C(N)=NO)cc2)CC1"
"9800972","6","1","CCN(CC)CCC1=C(C2=C(C=C(C=C2)OCC(=O)OCC)OC1=O)C.Cl","397.896","NA","cardio","CCOC(=O)COc1ccc2c(C)c(CCN(CC)CC)c(=O)oc2c1"
"68876","6","0","CCN(CC)CCC1=C(C2=C(C(=C(C=C2)OCC(=O)OCC)Cl)OC1=O)C","395.88","3.8","hematologic","CCOC(=O)COc1ccc2c(C)c(CCN(CC)CC)c(=O)oc2c1Cl"
"68707","7","2","CCOC(=O)CSCCC1NC(CS1)C(=O)O","279.369","-1.0","respiratorysystem","CCOC(=O)CSCCC1NC(C(=O)O)CS1"
"3957","3","0","CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1","382.888","5.2","dermatologic","CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1"
"159325","13","0","CC[C@@H]1C[C@@H](C2=C(N1C(=O)OCC)C=CC(=C2)C(F)(F)F)N(CC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)C(=O)OC","600.482","7.0","lipidregulating","CCOC(=O)N1c2ccc(C(F)(F)F)cc2[C@@H](N(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)C(=O)OC)C[C@H]1CC"
"3032792","6","4","CCOC(=O)NC(=S)NC1=CC=CC=C1NC(=S)NC(=O)OCC","370.442","3.3","antiinfective","CCOC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OCC"
"42616","8","2","CCOC(=O)NC1=C(C(=O)C(=C(C1=O)N2CC2)NC(=O)OCC)N3CC3","364.358","0.0","antineoplastic","CCOC(=O)NC1=C(N2CC2)C(=O)C(NC(=O)OCC)=C(N2CC2)C1=O"
"2515","7","3","CCN(CC(C)O)C1=NN=C(C=C1)NNC(=O)OCC","283.332","1.0","cardio","CCOC(=O)NNc1ccc(N(CC)CC(C)O)nn1"
"19604","5","3","CCOC(=O)NNC1=NN=CC2=CC=CC=C21.Cl","268.701","NA","cardio","CCOC(=O)NNc1nncc2ccccc12"
"10077130","6","1","CCOC(=O)N[C@@H]1CC[C@@H]2[C@@H](C1)C[C@@H]3[C@H]([C@H]2/C=C/C4=NC=C(C=C4)C5=CC(=CC=C5)F)[C@H](OC3=O)C","492.591","5.3","hematologic","CCOC(=O)N[C@@H]1CC[C@@H]2[C@@H](C1)C[C@H]1C(=O)O[C@H](C)[C@H]1[C@H]2/C=C/c1ccc(-c2cccc(F)c2)cn1"
"121892","5","3","CCOC(=O)NC1=C(C=C(C=C1)NCC2=CC=C(C=C2)F)N","303.337","2.8","cns","CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N"
"6536833","10","5","CCOC(=O)NC1=C(N=C(C=C1)NCC2=CC=C(C=C2)F)N.C(=C/C(=O)O)\C(=O)O","420.397","NA","cns","CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N"
"34633","6","1","CCOC(=O)NC1=CC2=C(C=C1)SC3=CC=CC=C3N2C(=O)CCN4CCOCC4","427.519","3.0","cardio","CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2"
"43834223","6","2","CCOC(=O)NC1=CC2=C(C=C1)SC3=CC=CC=C3N2C(=O)CC[NH+]4CCOCC4.[Cl-]","463.977","NA","cardio","CCOC(=O)Nc1ccc2c(c1)N(C(=O)CC[NH+]1CCOCC1)c1ccccc1S2"
"39849","9","2","CCOC(=O)OC(C)OC(=O)[C@H]1C(S[C@H]2N1C(=O)C2NC(=O)[C@@H](C3=CC=CC=C3)N)(C)C","465.521","2.7","antiinfective","CCOC(=O)OC(C)OC(=O)[C@@H]1N2C(=O)C(NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C"
"441398","9","3","CCOC(=O)OC(C)OC(=O)[C@H]1C(S[C@H]2N1C(=O)[C@H]2NC(=O)[C@@H](C3=CC=CC=C3)N)(C)C.Cl","501.979","NA","antiinfective","CCOC(=O)OC(C)OC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C"
"6714002","8","1","CCC(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)C=C[C@]34C)O)C)OC(=O)OCC","488.577","4.2","antiinflammatory","CCOC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C"
"6435926","10","4","CCOC(=O)[C@@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2CCC[C@H]2C(=O)O.C(=C\C(=O)O)\C(=O)O","492.525","NA","cardio","CCOC(=O)[C@@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O"
"17277","5","3","CCOC(=O)[C@](C)(CC1=CC(=C(C=C1)O)O)N","239.271","1.0","cardio","CCOC(=O)[C@@](C)(N)Cc1ccc(O)c(O)c1"
"12546498","3","0","CCOC(=O)[C@]1(CCC=C[C@@H]1N(C)C)C2=CC=CC=C2","273.376","3.1","cns","CCOC(=O)[C@@]1(c2ccccc2)CCC=C[C@@H]1N(C)C"
"107773","8","3","CCOC(=O)[C@H](CCSC)CC(=O)[C@H](CC1=CC(=CC=C1)N(CCCl)CCCl)NC(=O)[C@H](CC2=CC=C(C=C2)F)N.Cl","665.083","NA","antineoplastic","CCOC(=O)[C@H](CCSC)CC(=O)[C@H](Cc1cccc(N(CCCl)CCCl)c1)NC(=O)[C@@H](N)Cc1ccc(F)cc1"
"178137","8","3","CCOC(=O)[C@H](CCSC)NC(=O)[C@H](CC1=CC(=CC=C1)N(CCCl)CCCl)NC(=O)[C@H](CC2=CC=C(C=C2)F)N","629.613","4.7","antineoplastic","CCOC(=O)[C@H](CCSC)NC(=O)[C@H](Cc1cccc(N(CCCl)CCCl)c1)NC(=O)[C@@H](N)Cc1ccc(F)cc1"
"5362116","6","2","CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N(CC(=O)O)C2CC3=CC=CC=C3C2","452.551","1.7","cardio","CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N(CC(=O)O)C1Cc2ccccc2C1"
"5485193","7","3","CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2[C@@H](CN(C2=O)C)C(=O)O.Cl","441.909","NA","cardio","CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1C(=O)N(C)C[C@H]1C(=O)O"
"6850814","8","3","CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2CC3(C[C@H]2C(=O)O)SCCS3.Cl","503.069","NA","cardio","CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2"
"5388962","6","2","CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2CCC[C@H]2C(=O)O","376.453","-0.1","cardio","CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O"
"91270","8","2","CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2CC3=CC(=C(C=C3C[C@H]2C(=O)O)OC)OC","498.576","1.2","cardio","CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(=O)O"
"54892","6","2","CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2CC3=CC=CC=C3C[C@H]2C(=O)O","438.524","1.2","cardio","CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O"
"5362129","6","2","CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2[C@H]3CCC[C@H]3C[C@H]2C(=O)O","416.518","1.4","cardio","CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21"
"5484727","6","2","CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2[C@H]3CCCC[C@@H]3C[C@H]2C(=O)O","430.545","2.0","cardio","CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@H]2CCCC[C@@H]21"
"56330","7","2","CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@H]2CCCN3CCC[C@H](N3C2=O)C(=O)O","417.506","0.6","cardio","CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCCN2CCC[C@@H](C(=O)O)N2C1=O"
"5362124","6","2","CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@H]2CCC3=CC=CC=C3N(C2=O)CC(=O)O","424.497","1.3","cardio","CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O"
"443874","8","2","CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@H]2CS[C@@H](CN(C2=O)CC(=O)O)C3=CC=CS3","476.606","1.0","cardio","CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CS[C@H](c2cccs2)CN(CC(=O)O)C1=O"
"119350","7","4","CCOC(=O)[C@H](CS)NC(=O)CC[C@@H](C(=O)O)N","278.323","-3.1","antiinfective","CCOC(=O)[C@H](CS)NC(=O)CC[C@H](N)C(=O)O"
"65663","5","2","CCOC(=O)[C@@H]1[C@H](O1)C(=O)N[C@@H](CC(C)C)C(=O)NCCC(C)C","342.436","2.3","hematologic","CCOC(=O)[C@H]1O[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)NCCC(C)C"
"71393","3","1","CCOC(=O)[C@@]1(CCC=C[C@H]1N(C)C)C2=CC=CC=C2.Cl","309.834","NA","cns","CCOC(=O)[C@]1(c2ccccc2)CCC=C[C@H]1N(C)C"
