image_name,tags,smiles,Col3
pics/4652,gastrointestinal antiinfective,CC[C@H]1OC(=O)[C@H](C)[C@@H](OC2C[C@@](C)(O)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@@]1(C)O,"['gastrointestinal', 'antiinfective']"
pics/4653,gastrointestinal,COCCCOc1ccnc(CS(=O)c2nc3ccccc3[n-]2)c1C,['gastrointestinal']
pics/4654,antiinfective,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](OC2OC(C)C(O)C(N(C)C)C2O)[C@@H](CCN2C[C@@H](C)C[C@@H](C)C2)C[C@@H](C)C(=O)C=CC(C)=C[C@@H]1COC1OC(C)C(O)C(OC)C1OC,['antiinfective']
pics/4655,antiinfective,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSC(=O)c3ccco3)CS[C@H]12)c1csc(N)n1,['antiinfective']
pics/4656,gastrointestinal,COc1cc(N)c(Cl)cc1C(=O)N[C@@H]1CCN(CCCOc2ccc(F)cc2)C[C@@H]1OC,['gastrointestinal']
pics/4657,antiinfective antiinflammatory,CN(C)CCCO[C@H]1C([C@H](O)CO)O[C@@H]2OC(C)(C)O[C@H]12,"['antiinfective', 'antiinflammatory']"
pics/4658,lipidregulating,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21.O=C1[C@H](CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1,['lipidregulating']
pics/4659,urological,C[C@H](Cc1cc2c(c(C(N)=O)c1)N(CCCO)CC2)NCCOc1ccccc1OCC(F)(F)F,['urological']
pics/4660,antiinfective respiratorysystem,CC(SC(=O)c1cccs1)C(=O)NCC(=O)O,"['antiinfective', 'respiratorysystem']"
pics/4661,antineoplastic,O=C([O-])Cc1ccccc1,['antineoplastic']
pics/4662,cns,C[C@H]1CN(CCCn2c3ccccc3c3ccccc32)C[C@@H](C)N1,['cns']
pics/4663,cns,NC1(C(=O)O)CC1,['cns']
pics/4664,cns antineoplastic cardio,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,"['cns', 'antineoplastic', 'cardio']"
pics/4665,antiinfective,CCCCCOc1ccc(-c2cc(-c3ccc(C(=O)N[C@H]4C[C@@H](O)[C@@H](O)NC(=O)C5[C@@H](O)[C@@H](C)CN5C(=O)[C@H]([C@H](O)CC(N)=O)NC(=O)C([C@H](O)[C@@H](O)c5ccc(O)c(OS(=O)(=O)O)c5)NC(=O)C5C[C@@H](O)CN5C(=O)C([C@@H](C)O)NC4=O)cc3)no2)cc1,['antiinfective']
pics/4666,dermatologic,Oc1c2ccccc2cc2ccccc12,['dermatologic']
pics/4667,antiinfective,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C2NC(COCCOC)OC(C2C)C1(C)O,['antiinfective']
pics/4668,hematologic,O=S(=O)([O-])c1cc(O)ccc1O.O=S(=O)([O-])c1cc(O)ccc1O,['hematologic']
pics/4669,antiinfective antineoplastic,C=C1C(=O)O[C@@H]2C=C(C)CC/C=C(\C)CC[C@@H]12,"['antiinfective', 'antineoplastic']"
pics/4670,cardio,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)C)cn2)nc(-c2ccnc(-c3nn[nH]n3)c2)nc1OCCO,['cardio']
pics/4671,antiinfective,Nc1nc(/C=C/c2ccc([N+](=O)[O-])o2)no1,['antiinfective']
pics/4672,antiinfective,NCC[C@@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2N)[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H]2O)[C@H]1O,['antiinfective']
pics/4673,gastrointestinal antineoplastic,CC(=O)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C,"['gastrointestinal', 'antineoplastic']"
pics/4674,antiinfective,Clc1cc(Br)ccc1-c1ccc(CNCC2CCNCC2)o1,['antiinfective']
pics/4675,reproductivecontrol,CC(=O)N[C@H](Cc1ccc2ccccc2c1)C(=O)N[C@H](Cc1ccc(Cl)cc1)C(=O)N[C@H](Cc1cccnc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](CCCNC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O,['reproductivecontrol']
pics/4676,cns,O=C1CN=C(c2ccccc2Cl)c2cc(Cl)ccc2N1,['cns']
pics/4677,cns,CCNC1(c2cccs2)CCCCC1=O.Cc1nn(C)c2c1C(c1ccccc1F)=NCC(=O)N2C,['cns']
pics/4678,antiinfective,CC12CC34C=CC(=O)C(C)(CCC(=O)Nc5c(O)ccc(C(=O)O)c5O)C3C(CC1C4)O2,['antiinfective']
pics/4679,gastrointestinal,O=S(=O)([O-])Oc1ccc(C(c2ccc(OS(=O)(=O)[O-])cc2)c2ccccn2)cc1,['gastrointestinal']
pics/4680,cns,Nc1nc2c(cnn2CCc2ccccc2)c2nc(-c3ccco3)nn12,['cns']
pics/4681,antiinfective,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C(=O)C(=CNN2CCN(C)CC2)C(=C4O)NC(=O)/C(C)=C\C=C\C(C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@@H](OC(C)=O)[C@@H]1C,['antiinfective']
pics/4682,antiinflammatory,NC(=O)N1C(=O)C(=C(O)c2cccs2)c2cc(Cl)ccc21,['antiinflammatory']
pics/4683,reproductivecontrol cardio,C1CCN2C[C@@H]3C[C@@H](CN4CCCC[C@H]34)[C@H]2C1,"['reproductivecontrol', 'cardio']"
pics/4684,dermatologic,CC1=C(CCC(=O)O)c2cc3nc(cc4[nH]c(cc5[nH]c(cc1n2)c(C)c5C(C)O)c(C)c4C(C)O)C(C)=C3CCC(=O)O,['dermatologic']
pics/4685,antiinflammatory,O=C(O)Cc1sc(-c2ccccc2)nc1-c1ccc(Cl)cc1,['antiinflammatory']
pics/4686,antiinfective antineoplastic antiinflammatory,C[C@H]1O[C@@H](O[C@H]2CC[C@@]3(C)[C@@H](CC[C@]4(C)[C@@H]3C=CC3=C5CC(C)(C)CC[C@]5(CO)[C@@H](O)C[C@]34C)[C@]2(C)CO)[C@H](O)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O,"['antiinfective', 'antineoplastic', 'antiinflammatory']"
pics/4687,antineoplastic,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)C3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43C65)C2)C1,['antineoplastic']
pics/4688,antiinfective antineoplastic,CO[C@H]1/C=C\C=C(\C)C(=O)NC2=CC(=O)C=C(C2=O)[C@H](OC)[C@@H](C)C[C@H](OC)[C@H](OC)[C@@H](C)/C=C(/C)[C@@H]1OC(N)=O,"['antiinfective', 'antineoplastic']"
pics/4689,antiinfective,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,['antiinfective']
pics/4690,reproductivecontrol,CCCCC[C@](C)(O)/C=C\C1[C@@H](O)C[C@@H](O)[C@H]1C/C=C/CCCC(=O)O.NC(CO)(CO)CO,['reproductivecontrol']
pics/4691,hematologic,O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-],['hematologic']
pics/4692,cardio,NCCCCC(NC(=O)C1CCCN1C(=O)C1CSSCC(NC(=O)CNC(=O)CNC(=O)CN)C(=O)NC(Cc2ccc(O)cc2)C(=O)NC(Cc2ccccc2)C(=O)NC(CCC(N)=O)C(=O)NC(CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,['cardio']
pics/4693,antiinfective,CN[C@H]1C[C@@H](N)[C@H](O)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@@H]3OC4(O[C@H]23)O[C@H]([C@@H](N)CO)[C@H](O)[C@@H](O)[C@H]4O)[C@@H]1O,['antiinfective']
pics/4694,antiinfective,C/C=C\C=C\C1OC(O)([C@H](CC)C(=O)NC/C=C/C=C(\C)[C@@H](OC)[C@@H](C)[C@@H]2O[C@H](/C=C/C=C/C=C(C)/C(O)=C3\C(=O)C=CNC3=O)[C@H](O)[C@@H]2O)C(O)C(O)C1(C)C,['antiinfective']
pics/4695,hematologic,O=C([O-])C1O[C@@H](O)[C@@H](O)[C@@H](O)[C@@H]1O,['hematologic']
pics/4696,cns,Cc1nn(C)c2c1C(c1ccccc1F)=NCC(=O)N2C,['cns']
pics/4697,antiinfective,Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](O)c3ccccc3)[C@H]2SC1,['antiinfective']
pics/4698,antiinfective,CO[C@H]1O[C@@H]2O[C@]3(C)CC[C@@H]4[C@H](C)CC[C@H]([C@H]1C)[C@@]24OO3,['antiinfective']
pics/4699,gastrointestinal,O=C1c2c(O)cccc2C([C@@H]2O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]2O)c2cc(CO)cc(O)c21,['gastrointestinal']
pics/4700,cns,CN1[C@H]2CC[C@@H]1[C@@H](C(=O)O)[C@@H](O)C2,['cns']
pics/4701,cns,CN(C)CCCn1c2c(c3ccccc31)CCCCCC2,['cns']
pics/4702,antineoplastic,N=[Pt]=N.O=C(O)C1(C(=O)O)CCC1,['antineoplastic']
pics/4703,antiinfective,O=S([O-])([O-])=S,['antiinfective']
pics/4704,cardio,CCCCC/C=C\C/C=C\C[C@H]1O[C@H]1C/C=C\CCCC(=O)O,['cardio']
pics/4705,cns,CN1c2ccccc2C(NCCCCCCC(=O)O)c2ccc(Cl)cc2S1(=O)=O,['cns']
pics/4706,antiinfective lipidregulating,C=CCSS(=O)CC=C.C=CCSS(=O)CC=C,"['antiinfective', 'lipidregulating']"
pics/4707,antiinfective antineoplastic,COC1=C2C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(N)=O)[C@@H](OC)C=C/C=C(\C)C(=O)NC(=CC1=O)C2=O,"['antiinfective', 'antineoplastic']"
pics/4708,gastrointestinal cns,CN1C2CC[C@H]1CC(OC(=O)c1c[nH]c3ccccc13)C2,"['gastrointestinal', 'cns']"
pics/4709,cardio,C[C@H]1O[C@@H](O[C@H]2C[C@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@H](C6=CC(=O)OC6)CC[C@@]5(O)[C@@H]4CC[C@@]3(O)C2)[C@H](O)[C@H](O)[C@@H]1O,['cardio']
pics/4710,antiinfective,Cc1occc(=S)c1O,['antiinfective']
pics/4711,cns,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,['cns']
pics/4712,cns respiratorysystem,Cc1c(C)c2c(c(C)c1O)CCC(C)(CN1CCN(c3cc(N4CCCC4)nc(N4CCCC4)n3)CC1)O2,"['cns', 'respiratorysystem']"
pics/4713,antineoplastic,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6cccs6)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,['antineoplastic']
pics/4714,antiinflammatory,O[C@H]1C[NH+]2CC[C@H](O)[C@@H]2[C@@H](O)[C@@H]1O,['antiinflammatory']
pics/4715,antiinfective,CC1CCC2(C(=O)OC3OC(COC4OC(CO)C(OC5OC(C)C(O)C(O)C5O)C(O)C4O)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(CO)C5CCC43C)C2C1C,['antiinfective']
pics/4716,cardio,Nc1nc(Nc2ccccc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,['cardio']
pics/4717,antiinfective,C=C(NC(=O)C(=C)NC(=O)c1csc(C2=N[C@@H]3c4csc(n4)[C@H]4NC(=O)c5csc(n5)[C@H]([C@](C)(O)[C@@H](C)O)NC(=O)[C@H]5CSC(=N5)/C(=C/C)NC(=O)C([C@@H](C)O)NC(=O)c5csc(n5)[C@]3(CC2)NC(=O)[C@H](C)NC(=O)C(=C)NC(=O)[C@H](C)NC(=O)C([C@@H](C)CC)NC2C=Cc3c([C@H](C)O)cc(nc3C2O)C(=O)O[C@@H]4C)n1)C(N)=O,['antiinfective']
pics/4718,antiinfective,CC[C@H](C)[C@H]1O[C@]2(C=C[C@@H]1C)C[C@@H]1C[C@@H](CC=C(C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)C=CC=C3CO[C@@H]4[C@@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,['antiinfective']
pics/4719,antiinfective,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(/C=C\c3scnc3C)CS[C@H]12)c1csc(N)n1,['antiinfective']
pics/4720,antiinfective,CC1(C)S[C@@H]2[C@H](NC(=O)[C@@H](NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-],['antiinfective']
pics/4721,antiinfective antineoplastic,O=C(O)C[C@H](NC(=O)CP(=O)(O)O)C(=O)O,"['antiinfective', 'antineoplastic']"
pics/4722,antineoplastic,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@@H](N)[C@@H](O)C(C)O1,['antineoplastic']
pics/4723,antiinfective,CC(=O)OCC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1,['antiinfective']
pics/4724,cns,CC[C@@H](C(N)=O)N1CCCC1=O,['cns']
pics/4725,cns,c1ccc(-c2cc(CCC3CCNCC3)c3ccccc3n2)cc1,['cns']
pics/4726,antiinfective,CCCCCC1CN[C@@H](C(=O)NC(C(C)Cl)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)C1,['antiinfective']
pics/4727,antiinfective,CN(CCC(N)CC(=O)N[C@H]1C=C[C@H](n2ccc(N)nc2=O)O[C@@H]1C(=O)O)C(=N)N,['antiinfective']
pics/4728,antineoplastic,COc1c2c(c(OC)c3[nH]ccc13)C(=O)c1ccccc1C2=O,['antineoplastic']
pics/4729,hematologic,NCC1CCC(C(=O)O)CC1,['hematologic']
pics/4730,cardio,[N-]=[N+]=[N-],['cardio']
pics/4731,gastrointestinal,CC1(C)[C@@H](OC(=O)CCC(=O)[O-])CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@@](C)(C(=O)[O-])CC[C@]3(C)CC[C@]21C,['gastrointestinal']
pics/4732,antiinfective,CC1CCC(C(C)C)C(OC(=O)C[N+](C)(C)CCCCCCCCCC[N+](C)(C)CC(=O)OC2CC(C)CCC2C(C)C)C1,['antiinfective']
pics/4733,cns,CCOCC,['cns']
pics/4734,antiinfective,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C.[H+].[H+],['antiinfective']
pics/4735,hematologic,CCOC(=O)COc1ccc2c(C)c(CCN(CC)CC)c(=O)oc2c1Cl,['hematologic']
pics/4736,cardio,COc1ccc(OC)c(C(O)CNC(=O)CN)c1,['cardio']
pics/4737,antineoplastic,COCCOC1=C(N2CC2)C(=O)C(OCCOC)=C(N2CC2)C1=O,['antineoplastic']
pics/4738,hematologic cardio,Cc1ccc(N(c2ccc(C)cc2)c2c3ccccc3c(N(c3ccc(C)cc3)c3ccc(C)cc3)c3ccccc23)cc1,"['hematologic', 'cardio']"
pics/4739,hematologic,COc1cc(N(CC(=O)O)CC(=O)O)c2nc(COc3cc(C)ccc3N(CC(=O)O)CC(=O)O)ccc2c1,['hematologic']
pics/4740,gastrointestinal,O=C([O-])CC(O)(CC(=O)O)C(=O)[O-],['gastrointestinal']
pics/4741,antiinfective,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6cncn6)(c6ccc(F)cc6F)O5)cc4)CC3)cc2)c1=O,['antiinfective']
pics/4742,cns cardio,NC1=NC(O)C2C3OC4(O)OC(C(O)C2(N1)[C@@H]4O)C3(O)CO,"['cns', 'cardio']"
pics/4743,antiinfective,CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](OC3OC(CN)=CCC3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O.CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](OC3OC(CN)=CCC3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O,['antiinfective']
pics/4744,antineoplastic,Cc1c(N)nc([C@H](CC(N)=O)NC[C@H](N)C(N)=O)nc1C(=O)N[C@H](C(=O)N[C@H](C)[C@@H](O)[C@H](C)C(=O)N[C@H](C(=O)NCCc1nc(-c2nc(C(=O)NCCC[S+](C)C)cs2)cs1)[C@@H](C)O)[C@@H](OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(N)=O)C1O)c1cnc[nH]1,['antineoplastic']
pics/4745,antiinfective,CON=C(C(=O)N[C@@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(Cn3nnc(C)n3)CS[C@@H]12)c1csc(N)n1,['antiinfective']
pics/4746,dermatologic,COC(=O)/C=C/C(=O)OC,['dermatologic']
pics/4747,antineoplastic,CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C)C3C(O)(C(N)=O)C(O)C5(CC)C=CCN6CCC43C65)C2)C1.OCC(O)C(O)C(O)C(O)CO,['antineoplastic']
pics/4748,cns,CCN(CC)CCOC(=O)c1ccc(N)cc1,['cns']
pics/4749,dermatologic,CC(=O)OCC1OC(n2ncc(=O)[nH]c2=O)C(OC(C)=O)C1OC(C)=O,['dermatologic']
pics/4750,hematologic,Nc1nc(=O)c2nc(Sc3ccc(Cl)cc3)n([C@@H]3O[C@@H]4COP(=O)([O-])O[C@H]4[C@H]3O)c2[nH]1,['hematologic']
pics/4751,antiinfective,C[C@@H]1CC[C@H]2[C@@H](C)[C@H](O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,['antiinfective']
pics/4752,cns,COC1=CC(=O)O[C@H](/C=C/c2ccccc2)C1,['cns']
pics/4753,cns antineoplastic,C[C@](Cc1c[nH]c2ccccc12)(NC(=O)OC1C2CC3CC(C2)CC1C3)C(=O)NC[C@H](NC(=O)CCC(=O)O)c1ccccc1,"['cns', 'antineoplastic']"
pics/4754,antiinfective,CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12,['antiinfective']
pics/4755,antineoplastic,NS(=O)(=O)c1ccc(S(=O)(=O)Nc2cccc3c(Cl)c[nH]c23)cc1,['antineoplastic']
pics/4756,antiinfective,C/C1=C/C(O)CC(=O)Cc2nc(co2)C(=O)N2CCC=C2C(=O)OC(C(C)C)C(C)/C=C\C(=O)NC\C=C/1.CCC1NC(=O)C(NC(=O)c2ncccc2O)C(C)OC(=O)C(c2ccccc2)NC(=O)C2CC(=O)CCN2C(=O)C(Cc2ccccc2)N(C)C(=O)C2CCCN2C1=O,['antiinfective']
pics/4757,urological cardio,CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12,"['urological', 'cardio']"
pics/4758,hematologic,Nc1nc(=O)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)O)cc3)cnc2[nH]1,['hematologic']
pics/4759,antiinfective,CO/N=C(/C(=O)NC1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(Cn3nnc(C)n3)CS[C@H]12)c1csc(N)n1,['antiinfective']
pics/4760,antineoplastic,CC(=O)/C=C1/C(=O)N(C)c2ccccc21,['antineoplastic']
pics/4761,antineoplastic,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,['antineoplastic']
pics/4762,antiinflammatory,CN1C2CC(OC(=O)C(O)(CO)c3ccccc3)CC1[C@H]1O[C@@H]21,['antiinflammatory']
pics/4763,urological,O=C(OC1C[C@@H]2CC[C@H](C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1,['urological']
pics/4764,antiinfective,Cc1cc(C2CCCCC2)n(O)c(=O)c1.NCCO,['antiinfective']
pics/4765,cardio,COCCc1ccc(OCC(O)CNC(C)C)cc1,['cardio']
pics/4766,cns,CC(C)(C)C12COP(=S)(OC1)OC2,['cns']
pics/4767,hematologic antiinflammatory,O=P(O)(O)OC1[C@H](OP(=O)(O)O)[C@@H](O)C(O)[C@@H](O)[C@H]1OP(=O)(O)O,"['hematologic', 'antiinflammatory']"
pics/4768,cns,CCC[NH+]1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,['cns']
pics/4769,antiinfective antineoplastic,COC1=C2C[C@H](C)C[C@@H](OC)[C@H](O)[C@H](C)/C=C(\C)[C@@H](OC(N)=O)[C@H](OC)/C=C/C=C(\C)C(=O)NC(=CC1=O)C2=O,"['antiinfective', 'antineoplastic']"
pics/4770,dermatologic,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1.CCC[C@@H]1C[C@@H](C(=O)N[C@H]([C@H](C)Cl)[C@H]2O[C@H](SC)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]2O)N(C)C1,['dermatologic']
pics/4771,antiinfective,Cn1nnnc1SCC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)[C@H](OC=O)c3ccccc3)[C@H]2SC1,['antiinfective']
pics/4772,antiinfective,C[C@H]1CCC/C=C/C2C[C@H](O)C[C@H]2[C@H](O)/C=C/C(=O)O1,['antiinfective']
pics/4773,antineoplastic,CC1(C)CCC(c2ccc(Cl)cc2)=C(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(N[C@H](CCN5CCOCC5)CSc5ccccc5)c(S(=O)(=O)C(F)(F)F)c4)cc3)CC2)C1,['antineoplastic']
pics/4774,cns cardio,CN[C@@H](C)[C@H](O)c1ccccc1.CN[C@@H](C)[C@H](O)c1ccccc1,"['cns', 'cardio']"
pics/4775,cardio,COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC,['cardio']
pics/4776,lipidregulating,CC(C)n1c(/C=C/[C@H](O)C[C@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,['lipidregulating']
pics/4777,antiinfective,C/C1=C\[C@H](O)CC(=O)Cc2nc(co2)C(=O)N2CCC=C2C(=O)O[C@@H](C(C)C)[C@@H](C)/C=C/C(=O)NC/C=C/1,['antiinfective']
pics/4778,hematologic,Nc1nc(=O)c2nc(Sc3ccc(Cl)cc3)n([C@H]3O[C@@H]4COP(=O)(O)O[C@H]4[C@H]3O)c2[nH]1,['hematologic']
pics/4779,reproductivecontrol,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21CC,['reproductivecontrol']
pics/4780,antineoplastic,CO[C@H]1[C@@H](O)[C@@H](C)O[C@H](O[C@H]2[C@H](Oc3cccc4c(O)c5c(=O)oc6ccc(C)c7c(=O)oc(c34)c5c67)O[C@H](C)[C@H](O)[C@]2(C)O)[C@@H]1N,['antineoplastic']
pics/4781,antiinfective,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@@H]12)S(=O)(=O)c1ccc(N)cc1,['antiinfective']
pics/4782,hematologic cardio,COc1cccc(CCc2ccccc2OCC(CN(C)C)OC(=O)CCC(=O)O)c1,"['hematologic', 'cardio']"
pics/4783,hematologic,O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.[Fe+3],['hematologic']
pics/4784,antiinfective,CO[C@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C/C=C\C[C@@H](C)OC(=O)C[C@H]1OC(C)=O,['antiinfective']
pics/4785,cns,C=C(C)[C@H]1[C@@H]2C(=O)O[C@H]1[C@H]1OC(=O)[C@@]34O[C@@H]3C[C@]2(O)[C@@]14C.CC(C)(O)[C@H]1[C@@H]2C(=O)O[C@H]1[C@H]1OC(=O)[C@@]34O[C@@H]3C[C@]2(O)[C@@]14C,['cns']
pics/4786,antineoplastic,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,['antineoplastic']
pics/4787,dermatologic,CCCCCC[Si]([O-])(CCCCCC)CCCCCC.CCCCCC[Si]([O-])(CCCCCC)CCCCCC.[Si+4].c1ccc2cc3c(cc2c1)-c1nc2nc(nc4[n-]c(nc5[n-]c(nc-3n1)c1cc3ccccc3cc51)c1cc3ccccc3cc41)-c1cc3ccccc3cc1-2,['dermatologic']
pics/4788,antineoplastic hematologic cardio,CC1=NN(CCOc2ccc3ccccc3c2)C(=O)C1,"['antineoplastic', 'hematologic', 'cardio']"
pics/4789,antiinfective,CCC1NC(=O)[C@@H](NC(=O)c2ncccc2O)[C@@H](C)OC(=O)[C@H](c2ccccc2)NC(=O)[C@@H]2CC(=O)[C@H](CS[C@@H]3CN4CCC3CC4)CN2C(=O)[C@H](Cc2ccc(N(C)C)cc2)N(C)C(=O)[C@@H]2CCCN2C1=O,['antiinfective']
pics/4790,antiinfective,CCC[C@@H]1C[C@@H](C(=O)NC(C(C)Cl)C2OC(SC)C(OP(=O)(O)O)C(O)C2O)N(C)C1,['antiinfective']
pics/4791,hematologic cardio,CC#CC[C@@H](C)[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)O)C[C@H]2C[C@H]1O,"['hematologic', 'cardio']"
pics/4792,gastrointestinal,O=[Al][O-].O=[Al][O-].O=[Al][O-].[Bi+3],['gastrointestinal']
pics/4793,cns,CNC(=O)c1cc2c(cn1)[nH]c1ccccc12,['cns']
pics/4794,cns,NC(=O)CN1CCCC1=O,['cns']
pics/4795,cns,C/C=C1/[C@H]2C=C(C)C[C@]1(N)c1ccc(=O)[nH]c1C2,['cns']
pics/4796,antineoplastic,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@@H](Oc2ccc3c([O-])c(NC(=O)c4c[nH]c(C(=O)Nc5c(O)c6ccc(O[C@H]7OC(C)(C)[C@H](OC)[C@@H](OC(=O)c8ccc(C)[nH]8)[C@H]7O)c(C)c6oc5=O)c4C)c(=O)oc3c2C)OC1(C)C,['antineoplastic']
